Codigo DANE,Municipio Productor,Departamento,Recurso Natural,Nombre Del Proyecto,Año Produccion,Trimestre,Unidad Medida,Tipo Contraprestacion,Valor Contraprestacion ,Cantidad Producción
15466,Mongui,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,23260246,3822
15466,Mongui,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,5696927,622
15466,Mongui,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 4,TONELADAS,REGALIA,8691360,1320
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,2291337,320
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,586024,111
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,3527608,825
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,9610853,2316
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,8932836,1919
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,4545053,918
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,12712308,1618
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,40365242,4079
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,21359418,4424
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 1,TONELADAS,REGALIA,8327944,1291
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,3238841,657
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,1557751,317
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,11353445,2104
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,3462121,925
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,6985359,1581
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,17713131,3834
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,2411411,489
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,7030644,1278
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,23948223,3342
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 2,TONELADAS,REGALIA,,4298
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,6358511,836
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,2625793,465
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,8158394,2047
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,2643280,733
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,13361312,3344
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,3950705,974
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,22997757,4760
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,688553,136
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,1762371,312
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,6549176,740
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 3,TONELADAS,REGALIA,19162708,2796
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,949450,156
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,2682491,532
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,346144,38
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,6367187,1584
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,1608671,444
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,8240771,2187
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,10327173,2407
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,26735613,5485
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,15946522,3160
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,40760629,5053
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,6116400,665
15476,Motavita,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 4,TONELADAS,REGALIA,5414436,822
15491,Nobsa,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,1790,459
15491,Nobsa,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,1513075,100
15494,Nuevo Colon,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,342208,80
15494,Nuevo Colon,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,6399362,1612
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,38772181,7173
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,5914802,827
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,18040269,2521
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,87616585,16626
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,459336131,107382
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,9955762,2702
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,314081499,75691
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,240755741,52210
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,94165597,19016
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,79638039,14480
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,269165048,37619
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,325973017,49371
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 1,TONELADAS,REGALIA,65537694,10160
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,45496742,9270
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,39502246,8049
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,308485947,57157
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,390785921,104896
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,279206705,63218
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,299216542,64957
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,36470766,7431
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,128234316,23316
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,43219013,4301
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,392965726,54839
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 2,TONELADAS,REGALIA,,30328
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,9480840,1679
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,65545374,11608
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,282311229,70801
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,297087223,82436
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,162779169,40533
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,160530499,39593
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,360636379,73682
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,60709174,10752
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,97083533,8401
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 3,TONELADAS,REGALIA,162131617,23617
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,48165934,7915
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,72999018,14470
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,124202066,13567
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,455291549,106084
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,175705419,42149
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,124144586,32682
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,131561869,30691
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,239058915,48017
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,151914537,30112
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,111229437,17403
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,28666001,3277
15516,Paipa,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 4,TONELADAS,REGALIA,59500908,9035
15537,Paz de Rio,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2019,Trimestre 1,TONELADAS,REGALIA,5528242,408
15537,Paz de Rio,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2019,Trimestre 1,TONELADAS,COMPENSACION,11056484,0
15537,Paz de Rio,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2020,Trimestre 1,TONELADAS,REGALIA,17414114,1387
15537,Paz de Rio,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2020,Trimestre 1,TONELADAS,COMPENSACION,34828228,0
15537,Paz de Rio,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2019,Trimestre 2,TONELADAS,REGALIA,16490031,1118
15537,Paz de Rio,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2019,Trimestre 2,TONELADAS,COMPENSACION,32980061,0
15537,Paz de Rio,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2020,Trimestre 2,TONELADAS,REGALIA,14713426,1406
15537,Paz de Rio,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2020,Trimestre 2,TONELADAS,COMPENSACION,29426852,0
15537,Paz de Rio,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2020,Trimestre 3,TONELADAS,REGALIA,16317372,1612
15537,Paz de Rio,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2020,Trimestre 3,TONELADAS,COMPENSACION,32634744,0
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,660915,122
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,1225519,171
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,2895367,405
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,586350,162
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,822759,228
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,6674726,1608
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,4400949,946
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,3549197,717
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,2610622,475
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,4937056,690
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,8654674,2961
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 1,TONELADAS,REGALIA,4547024,705
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,1161442,237
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,1377928,281
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,452922,120
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,8573906,1940
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,23712383,5179
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,147235,30
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,5091941,926
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,9155297,1100
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,9656923,1348
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 2,TONELADAS,REGALIA,,1772
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,3554567,630
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,167750,51
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,3345502,842
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,4192146,1034
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,8057337,1645
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,8388499,948
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 3,TONELADAS,REGALIA,7064223,1031
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,2377763,391
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,92000,10
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,2051459,407
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,786949,86
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,658120,184
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,915118,246
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,4893020,1246
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,29178226,6786
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,21286804,4451
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,6212711,900
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,4134531,691
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,4323487,473
15537,Paz de Rio,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 4,TONELADAS,REGALIA,6909230,1049
15542,Pesca,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,20705660,4990
15542,Pesca,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,1636452,359
15542,Pesca,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,2971141,600
15542,Pesca,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,15482187,3504
15542,Pesca,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,789593,173
15542,Pesca,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,13671225,3440
15542,Pesca,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,1450103,358
15542,Pesca,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,4466569,900
15542,Pesca,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,3638563,923
15542,Pesca,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,2995634,600
15542,Pesca,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,3973455,802
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,21280086,2000
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,9783798,723
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,342325383,55204
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,214760717,30109
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,459134776,101244
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,2243713,541
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,370710144,85210
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,154476135,31195
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,599258128,53926
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,208882486,14713
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,587351521,46035
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 1,TONELADAS,REGALIA,35872211,3680
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,96241434,19435
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,403117527,58638
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,392263041,61078
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 2,TONELADAS,REGALIA,233186135,51296
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,19675387,4645
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,142511864,30995
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,233602217,29747
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,688812693,55332
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,539016290,36603
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,20693537,1585
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 2,TONELADAS,REGALIA,,7319
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,32076679,4219
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,563597605,87900
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,72959885,33622
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,41119138,17938
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,38029384,8915
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,185517365,39401
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,525256247,50898
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,900776158,61540
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,255811657,15709
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 3,TONELADAS,REGALIA,26942058,2661
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,135502237,8241
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,17658320,1166
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,588117066,122990
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,494751978,109545
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,423584011,97418
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,619856231,143980
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,489905331,101161
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,950605133,92753
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,1345674262,118649
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,615893062,49330
15600,Raquira,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 4,TONELADAS,REGALIA,609457468,66572
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,45233640,9921
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,14305555,980
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,18484884,5803
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,46449782,9851
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,6681811,500
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,26980593,1720
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,19497361,2721
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2021,Trimestre 2,TONELADAS,REGALIA,,600
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,1489128,337
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,11341060,2312
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,17624853,950
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2020,Trimestre 3,TONELADAS,REGALIA,3508159,512
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,6153690,672
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,16242349,3773
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,14442606,2918
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,14334228,950
15632,Saboya,Boyaca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,29741743,2285
15646,Samaca,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2012,Trimestre 1,TONELADAS,REGALIA,8648070,1641
15646,Samaca,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2012,Trimestre 1,TONELADAS,COMPENSACION,8648070,0
15646,Samaca,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2014,Trimestre 1,TONELADAS,REGALIA,5901882,1092
15646,Samaca,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2014,Trimestre 1,TONELADAS,COMPENSACION,11803763,0
15646,Samaca,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2015,Trimestre 1,TONELADAS,REGALIA,1937817,467
15646,Samaca,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2015,Trimestre 1,TONELADAS,COMPENSACION,3875633,0
15646,Samaca,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2016,Trimestre 1,TONELADAS,REGALIA,2598846,570
15646,Samaca,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2016,Trimestre 1,TONELADAS,COMPENSACION,5197691,0
15646,Samaca,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2017,Trimestre 1,TONELADAS,REGALIA,3788204,765
15646,Samaca,Boyaca,CARBON,MINAS PAZ DEL RIO S.A.,2017,Trimestre 1,TONELADAS,COMPENSACION,7576409,0
